	dim1	dim2
1001701605_G23	-7876.6259934564005	37.66475007047119
1001701605_H1	-8591.535870217767	552.762428703797
1001701605_H2	-7775.356793451191	218.85931569931864
1001701605_H3	-8895.359455562684	633.8251585971373
1001701605_H4	-8285.70213863533	-525.6625257934171
1001701605_H8	-7971.949188638399	-447.0207961390447
1001701605_H9	-8989.223238483966	388.144231518583
1001701605_H10	-8855.770194938335	-392.7826474189517
1001701605_H11	-8893.075189386473	-104.08853533994221
1001701605_H12	-8184.867524678269	-51.53185113698939
1001701605_H13	-7901.695079481966	120.3761161742307
1001701605_H14	-7970.882566717886	92.50321214749937
1001701605_H16	-7864.276443213591	94.8763538206033
1001701605_H17	-7672.984370715409	127.92334768262896
1001701605_H18	-8417.131961666626	-87.35023052804756
1001701605_H19	-7960.886523106334	201.8453684075307
1001701605_H20	-8235.550073413708	-38.216274755525816
1001701605_H21	-8362.698124851597	-111.16318925329904
1001701605_I1	-9236.116114560402	331.95384119098685
1001701605_I3	-8489.890147340688	-464.28617876964125
1001701605_I6	-9035.707279553888	-66.53677377367454
1001701605_I7	-8716.240993370466	720.5549645909722
1001701605_I8	-8895.140814948738	-197.6112351238404
1001701605_I9	-8056.192601720099	153.45022537271882
1001701605_I10	-8722.472554371021	86.94669319494439
1001701605_I12	-7788.166513999795	-70.18522242445347
1001701605_I13	-8557.174938012156	0.8787027546164436
1001701605_I14	-7798.350662991565	-21.29269631623927
1001701605_I15	-8271.481561253178	144.38821742543982
1001701605_I16	-8372.163607579281	-87.07020735186109
1001701605_I17	-8062.073552906761	-115.85587642026424
1001701605_I18	-8445.079843797179	-106.32765305508038
1001701605_I19	-7691.055458441662	-15.647229985063895
1001701605_I20	-7783.072521093499	-54.210010954829755
1001701605_I21	-8225.592888351895	-121.90656574911768
1001701605_I22	-7929.237994793099	31.87574808740623
1001701605_J1	-8380.726170208372	-812.8964066360772
1001701605_J3	-8703.794570392622	-194.27753394840065
1001701605_J4	-8970.925220544203	580.0832558272259
1001701605_J5	-9232.48244670973	-168.30901751945493
1001701605_J6	-8804.94684817097	750.1421457280627
1001701605_J7	-8763.720962017265	19.902331759561495
1001701605_J8	-9047.785241088492	174.47064006824075
1001701605_J10	-8840.612665489067	683.838823049797
1001701605_J12	-7799.956101100091	82.22560931233515
1001701605_J13	-8297.13179350186	-44.7939911813784
1001701605_J14	-8470.54127156793	91.0015136161591
1001701605_J15	-8050.940658651003	-23.99388876441939
1001701605_J16	-8303.271078753649	252.16389008258452
1001701605_J17	-8086.627708744661	-39.806098727786456
1001701605_J18	-8549.322580184118	27.426682286927953
1001701605_J19	-7930.8763329408785	-23.439668780947056
1001701605_J20	-7997.574669779833	-78.83241774559751
1001701605_J21	-8279.490825948576	-153.6749431026543
1001701605_J23	-8302.963747861748	-13.101159839579145
1001701605_K1	-9142.946793734063	-236.9743030012751
1001701605_K3	-9060.455203456084	-263.17226703059794
1001701605_K4	-7861.715591930373	-566.3149505421065
1001701605_K7	-8753.233793975603	23.961465158134818
1001701605_K9	-9021.255980266662	356.6502710598603
1001701605_K12	-8171.9612837457935	20.013056028355162
1001701605_K13	-8199.303407530964	-159.15183203114896
1001701605_K14	-8422.632169027649	-64.2774235056106
1001701605_K15	-8729.934968665297	-190.09392747476318
1001701605_K16	-8204.838056281102	46.07814300821287
1001701605_K17	-8359.049439948114	-84.40815295606379
1001701605_K18	-8311.392586740365	-15.557155281593511
1001701605_K19	-8449.0710279415	-140.59507713433914
1001701605_K21	-7967.304245148802	288.4900671473073
1001701605_K22	-7713.289132314973	25.16844193738181
1001701605_K23	-8520.840948760664	167.42168435844016
1001701605_L6	-8958.413188517803	-172.79465719847948
1001701605_L10	-8268.06584153678	-581.4697225009304
1001701605_L11	-9100.45620821949	549.0639229966517
1001701605_L12	-8033.239134510912	102.92288395868322
1001701605_L13	-7838.250688232026	262.3123525758346
1001701605_L14	-7758.263922172266	36.99097513037737
1001701605_L15	-7851.823483083757	-53.40963766827728
1001701605_L16	-7982.84815826684	-124.59332162151273
1001701605_L17	-7697.10491122902	-89.38571718533662
1001701605_L18	-7907.62364296093	198.0376216667748
1001701605_L20	-8208.209328567758	240.97491051832614
1001701605_L21	-8506.836679202537	-131.86157352580918
1001701605_L22	-7965.789967983106	0.8813290493344376
1001701605_M1	-8679.555749189263	493.3735191557278
1001701605_M2	-8442.710984338184	-521.226707395713
1001701605_M5	-8446.978716745474	209.06195260625884
1001701605_M6	-8703.659583224779	449.94929476422044
1001701605_M7	-9047.884292716117	108.06272622587485
1001701605_M8	-8530.588793166657	439.57130367895945
1001701605_M11	-8830.889171681765	347.1327090102335
1001701605_M12	-8435.803566158784	-267.8858925566919
1001701605_M13	-7843.197951233932	137.28940621539482
1001701605_M14	-7804.420285016304	280.56388861481753
1001701605_M15	-8363.541990520025	5.8695374864380705
1001701605_M16	-8420.45840012013	-77.65758488966152
1001701605_M18	-8532.6791661727	-114.45773334699676
1001701605_M19	-8413.577503009727	67.19695068598257
1001701605_M20	-7933.406584849217	-81.55456630231329
1001701605_N1	-9109.374853852649	-467.93271293242793
1001701605_N4	-8557.770027342187	-67.27725353448275
1001701605_N6	-8999.933926184309	349.6613053668428
1001701605_N8	-7824.796875693532	-602.6331023394015
1001701605_N12	-8171.555046543112	66.58125938587848
1001701605_N13	-7985.8674858166305	107.29985234244673
1001701605_N14	-7855.777629625407	-157.09495087872568
1001701605_N16	-8294.514215914656	-196.2399695292256
1001701605_N17	-8564.056850853241	-257.13934520291093
1001701605_N18	-7863.443581874139	154.9822424781091
1001701605_N19	-8048.594261664323	-159.65614706289685
1001701605_N21	-7880.548278887933	-50.42085642113425
1001701605_N23	-7910.690823872374	111.00736763956255
1001701605_O1	-8036.505695346485	122.3272850590782
1001701605_O2	-8146.189360243874	-442.14015098893634
1001701605_O3	-8894.082156769322	674.9845358447743
1001701605_O4	-8342.85878754774	-8.161531896862137
1001701605_O5	-8012.136202525651	-555.3647630266307
1001701605_O6	-8703.740707127276	640.7101088230315
1001701605_O7	-8198.6343949392	-584.7216897372635
1001701605_O8	-7884.588396348623	-39.55277425662497
1001701605_O9	-9333.775874748237	230.38288907360214
1001701605_O10	-8008.746783785252	-44.39299462436215
1001701605_O13	-8409.536296565553	-114.13318026252792
1001701605_O14	-8273.213359112156	114.81435472445376
1001701605_O15	-7995.9599804765585	87.8006267752319
1001701605_O17	-8247.28217414988	-309.64461557639925
1001701605_O19	-7995.188318539501	23.95224732429521
1001701605_O20	-8143.008332545283	131.11327925763882
1001701605_O22	-8106.889423580736	154.43698135439263
1001701605_O23	-7946.371243240658	95.1839517445416
1001701605_P1	-8542.437730418103	181.16564874845625
1001701605_P2	-8317.630419932242	-135.80756561123857
1001701605_P4	-8671.194116762807	0.7093422721047646
1001701605_P6	-8842.393176191374	748.8415966175737
1001701605_P8	-8232.279712821635	-485.18363458020895
1001701605_P10	-8969.584138362738	666.7515340410964
1001701605_P11	-8849.765123579564	528.1048919578113
1001701605_P12	-7824.690579068233	-4.961254924314284
1001701605_P13	-8035.260015697498	-118.31352054351152
1001701605_P14	-8608.138933687287	-275.72427964356217
1001701605_P15	-8155.699080798127	169.1878507826164
1001701605_P16	-7967.461837976688	-139.7442702726425
1001701605_P17	-7689.340467921705	-55.88793624945973
1001701605_P18	-8436.889488264993	97.613746497481
1001701605_P19	-8635.457159690899	-587.3284367452829
1001701605_P20	-8410.312459286728	-67.17916127792654
1001701605_P22	-8143.9013180461725	263.49018801659435
1001701605_P23	-7982.777458476211	-79.53771676478262
1001701602_A1	-8943.288565623794	-196.2064258662229
1001701602_A2	-9053.347633198868	-366.04496735533866
1001701602_A3	-8897.191027619416	-224.7934790240316
1001701602_A4	-8959.512485731531	-83.62072258071137
1001701602_A5	-9092.311084456565	-238.08341341235172
1001701602_A7	-8782.458991978781	-116.92874139253938
1001701602_A8	-8681.508935992855	6.74807745571533
1001701602_A11	-8907.768253089765	608.9741023443796
1001701602_A12	-8799.387932743402	265.6770384239101
1001701602_A13	-8840.878440886476	245.31872549356035
1001701602_A14	-8743.96632598667	553.9995745619364
1001701602_A15	-8823.567995029758	451.550150177591
1001701602_A16	-8747.77959405102	394.0543200215547
1001701602_A18	-8509.84834700863	-223.75774553867635
1001701602_A19	-9009.471780299189	-554.6984391670662
1001701602_A20	-8860.984803309246	166.51903975652607
1001701602_A22	-8727.277360666403	485.6653027553795
1001701602_A23	-8678.442069352623	-422.19734174957495
1001701602_B2	-8838.58685432194	35.38903007178749
1001701602_B3	-8954.468351095607	-143.88696109820867
1001701602_B4	-8953.173202531661	-238.72867341715522
1001701602_B5	-8851.133224483792	-165.86574575420863
1001701602_B9	-8655.664870038634	350.9491751178104
1001701602_B10	-8787.862560557092	151.25607786661718
1001701602_B11	-8567.473949236668	320.8438594139746
1001701602_B12	-8773.756155513849	339.64709587793953
1001701602_B13	-8960.281572986	199.64859580667394
1001701602_B14	-8736.58283384866	221.63850733345254
1001701602_B15	-8709.039213004022	365.8047955067352
1001701602_B16	-8614.198180031382	440.651940692219
1001701602_B18	-8774.798913370681	312.67384883440366
1001701602_B19	-8438.131517653994	-140.7069970606118
1001701602_B21	-8734.416470229455	145.06928344436866
1001701602_B22	-9003.221690894541	394.61295445191803
1001701602_B23	-8661.761262388525	387.12837103936397
1001701602_C1	-8863.17252791696	-72.87974614608105
1001701602_C2	-8910.777640593962	-105.79404038195707
1001701602_C4	-8974.025260269193	-291.72775577412136
1001701602_C5	-9002.332200148187	-385.55280327388886
1001701602_C6	-8873.496838095709	-169.65692767401708
1001701602_C7	-8876.795832714413	-155.31627000494166
1001701602_C9	-8860.76817123225	441.07979562335555
1001701602_C12	-8801.15580807031	113.1180492708453
1001701602_C13	-8755.649554544578	444.2765026623005
1001701602_C14	-8988.576951099943	374.7612120368556
1001701602_C15	-8776.377961659582	450.8620333582461
1001701602_C16	-8938.093329854399	505.37005144771734
1001701602_C18	-8818.561173476333	409.54514749537634
1001701602_C21	-8783.111528971376	46.212219190098416
1001701602_C22	-8798.000800305703	321.03753945773724
1001701602_D1	-8843.45799000736	29.47971847562443
1001701602_D2	-9186.5815534842	-285.66599266401585
1001701602_D3	-8950.513429443889	-108.36980251137267
1001701602_D4	-9123.325730759972	-438.552472802463
1001701602_D6	-8803.136356588706	-226.6175533609409
1001701602_D7	-8703.959527240226	37.72880150026825
1001701602_D8	-8853.055116740374	100.71263212436904
1001701602_D9	-8705.078799107303	257.90038148106584
1001701602_D11	-8704.143633288613	398.2745093980042
1001701602_D12	-8809.875329300645	448.0201739445451
1001701602_D13	-8658.53139048455	343.2480361355988
1001701602_D14	-8907.280323107483	326.0603272798972
1001701602_D15	-8683.286808973373	187.76827659623353
1001701602_D16	-8755.744652510539	515.9174161145795
1001701602_D17	-8882.726082223984	143.05660839411178
1001701602_D20	-8854.088734992578	-87.00643192500091
1001701602_D23	-8755.382117083907	210.0035640377573
1001701602_E2	-8962.933195335117	-93.70907768248746
1001701602_E3	-8849.777725321881	34.953144216764024
1001701602_E5	-8828.200490288567	17.621110788349252
1001701602_E7	-8744.785983211277	432.4171148664027
1001701602_E8	-8734.43935146838	-89.2326045573275
1001701602_E11	-8548.571428014906	312.675173618968
1001701602_E12	-8654.202461417826	368.0820659522857
1001701602_E13	-8697.360434598995	304.35365234002967
1001701602_E19	-8750.840598207511	371.09734434650096
1001701602_E20	-8989.478129526235	-159.49073577045064
1001701602_E21	-8165.848790113052	137.36879362126714
1001701602_E22	-8712.985832705675	206.57965893550676
1001701602_F2	-8828.750961895215	41.04471014326354
1001701602_F3	-8903.23874110204	-15.922205041482927
1001701602_F4	-8895.940189343195	-260.5255832984711
1001701602_F5	-8672.91819517247	320.373776403585
1001701602_F6	-9009.993435187373	-69.81757632438796
1001701602_F7	-8849.423237911635	246.0362518661015
1001701602_F9	-8458.725350786332	62.288217106117344
1001701602_F10	-8690.058667073148	329.80370982919897
1001701602_F11	-8703.668516580428	69.99346175513784
1001701602_F12	-8853.257084876288	376.3633354243766
1001701602_F14	-8698.224066345518	582.2946275952214
1001701602_F17	-8846.283931536967	2.218852541658602
1001701602_F18	-8698.070236875728	104.8996421168827
1001701602_F20	-8813.141818195218	-163.91686754863102
1001701602_F22	-9036.074722086729	-177.5890555897442
1001701602_G1	-8950.563703283955	-64.07564378520145
1001701602_G2	-9030.092006383522	-269.08546396777115
1001701602_G3	-8852.816933650445	70.11680468918493
1001701602_G5	-9111.921387044953	-318.40674503683925
1001701602_G7	-8952.39344190198	-16.13036480182695
1001701602_G8	-9016.760090006785	-386.9468055796204
1001701602_G9	-8970.852982252933	347.105516757587
1001701602_G11	-9129.671343944021	402.89824072350484
1001701602_G13	-8674.806054236382	521.2283429850934
1001701602_G17	-8801.955910777337	373.4304697248751
1001701602_G18	-8930.33273818613	167.9019677890542
1001701602_G19	-8666.76786463662	-64.11303231096907
1001701602_G20	-8734.180089497824	59.26868555244897
1001701602_G21	-9000.045805427564	107.23176024915041
1001701602_G23	-8961.697023273711	177.60929724468875
1001701602_H1	-8977.9630923856	-37.80927433931314
1001701602_H4	-8821.783163870634	111.11999236422865
1001701602_H6	-8683.916978263593	-323.1098021535141
1001701602_H7	-8817.90612793764	89.35783413932752
1001701602_H8	-8738.380994619472	-8.650298865038696
1001701602_H9	-8721.168246473946	253.8799107626549
1001701602_H10	-8798.075062632182	429.5651539553754
1001701602_H11	-8672.996129651716	299.75764559582353
1001701602_H12	-8607.908311501584	341.25636726828765
1001701602_H13	-8712.47623098566	442.06179210820375
1001701602_H14	-8762.45078824032	124.57474937618983
1001701602_H15	-8805.910247742864	297.5798185665403
1001701602_H17	-8891.360418725888	-232.39826193313982
1001701602_H18	-8353.254267070764	67.94043637844891
1001701602_H20	-8769.122760630822	-335.5842106355355
1001701602_H21	-8812.386985195186	283.061831802369
1001701602_H22	-8916.661320434534	245.05673854781756
1001701602_I1	-8782.076088549147	-55.387621834583996
1001701602_I2	-8772.218019790778	-103.49750693741974
1001701602_I3	-9043.53993130727	-176.28658333475485
1001701602_I4	-8900.52327107739	-175.36470150868993
1001701602_I5	-8807.188046950292	127.67734270453069
1001701602_I6	-8778.242578916597	179.31420328032564
1001701602_I7	-8944.311870110976	-17.876798459877012
1001701602_I8	-8837.617103931505	-115.81589025371257
1001701602_I9	-9036.803124412118	200.06460320971235
1001701602_I10	-8736.60082283094	391.98689094674194
1001701602_I12	-8983.360163578802	250.0686157103096
1001701602_I13	-8609.635907683876	376.8000974803171
1001701602_I15	-8791.078583828898	-193.79283887103102
1001701602_I16	-8613.463590410453	391.0693899968933
1001701602_I18	-8973.42252543766	-266.25439133236415
1001701602_I19	-8713.042747194093	224.3340229631889
1001701602_I21	-8809.942762906558	115.23477833005771
1001701602_I22	-8385.86963340193	-175.7617978392301
1001701602_I23	-9202.20073442738	235.99191959959418
1001701602_J1	-8681.370570565125	244.11131569140184
1001701602_J3	-8894.836953572714	-141.8291222328208
1001701602_J7	-8823.6263907586	280.2519410307191
1001701602_J8	-9114.760400800003	57.310178182687146
1001701602_J9	-8755.587485008606	409.3842054437124
1001701602_J11	-8706.961355807684	198.17903902732897
1001701602_J12	-8739.978258728366	285.4664120379629
1001701602_J16	-8687.34910623265	364.669364153549
1001701602_J17	-8701.565905166368	164.47534981379968
1001701602_J18	-8103.062764994187	73.9095918025616
1001701602_J19	-8575.48115651476	-186.352848769139
1001701602_J20	-8721.374960620757	191.66025482457263
1001701602_J21	-8748.977527481818	632.1723949658206
1001701602_J22	-9028.90521605964	-487.7623380506428
1001701602_J23	-9080.050690735277	310.0885840123334
1001701602_K1	-8884.782301023983	136.71966844187273
1001701602_K2	-8718.243312228482	-63.04500833304224
1001701602_K3	-8946.075153865848	-156.473209310894
1001701602_K4	-8820.641805583671	-84.16817152666742
1001701602_K5	-8996.375147203427	-259.7609802773333
1001701602_K7	-8928.754776983662	-268.92324850134764
1001701602_K8	-8736.530252789651	293.3040528065787
